"","PolicyID","AggClaimAmount","ClaimNb","Exposure","Power","CarAge","DriverAge","Brand","Gas","Region","Density","LogAggClaimAmount","LogDensity","CatDriverAge","CatCarAge","powerF"
"196",5609,368,1,0.16,"e",16,35,"Renault, Nissan or Citroen","Regular","R23",39,5.90808293816893,3.66356164612965,3,5,"DEF"
"197",5621,1079,1,0.42,"f",0,50,"Volkswagen, Audi, Skoda or Seat","Diesel","R74",16,6.98378996525813,2.77258872223978,2,1,"DEF"
"198",5660,851,1,1,"e",3,29,"Opel, General Motors or Ford","Regular","R53",87,6.74641212857337,4.46590811865458,3,2,"DEF"
"199",5662,423,1,1,"e",4,33,"Volkswagen, Audi, Skoda or Seat","Diesel","R53",1690,6.04737217904628,7.43248380791712,3,2,"DEF"
"200",5685,4886,1,0.37,"g",0,31,"Renault, Nissan or Citroen","Regular","R53",34,8.49412925181769,3.52636052461616,3,1,"GH"
"201",5706,1413,1,1,"f",10,56,"Volkswagen, Audi, Skoda or Seat","Diesel","R53",747,7.25347038268453,6.61606518513282,2,4,"DEF"
"202",5709,666,1,1,"f",5,25,"Renault, Nissan or Citroen","Regular","R53",634,6.50128967054039,6.45204895443723,4,3,"DEF"
"203",5734,1351,1,1,"f",3,25,"Volkswagen, Audi, Skoda or Seat","Regular","R53",39,7.2086003379602,3.66356164612965,4,2,"DEF"
"204",5755,565,1,1,"f",3,41,"Renault, Nissan or Citroen","Diesel","R53",70,6.33682573114644,4.24849524204936,3,2,"DEF"
"205",5759,86,1,1,"f",13,50,"Volkswagen, Audi, Skoda or Seat","Regular","R53",50,4.45434729625351,3.91202300542815,2,4,"DEF"
"206",5777,2148,1,1,"e",3,46,"Renault, Nissan or Citroen","Diesel","R11",22669,7.67229245562876,10.0287536313685,2,2,"DEF"
"207",5794,1157,1,1,"f",7,35,"Opel, General Motors or Ford","Regular","R53",51,7.05358572719368,3.93182563272433,3,3,"DEF"
"208",5809,942,1,0.43,"e",5,43,"Volkswagen, Audi, Skoda or Seat","Diesel","R53",133,6.84800527457636,4.89034912822175,2,3,"DEF"
"209",5885,1441,1,1,"h",3,52,"Renault, Nissan or Citroen","Diesel","R24",90,7.27309259599952,4.49980967033027,2,2,"GH"
"210",5900,1857,1,0.66,"f",0,60,"Renault, Nissan or Citroen","Regular","R24",20,7.52671756135271,2.99573227355399,2,1,"DEF"
"211",5924,51,1,0.97,"g",9,47,"Renault, Nissan or Citroen","Diesel","R24",44,3.93182563272433,3.78418963391826,2,3,"GH"
"212",5938,1082,1,1,"g",5,74,"Renault, Nissan or Citroen","Regular","R24",78,6.98656645940643,4.35670882668959,2,3,"GH"
"213",5953,7001,1,1,"k",11,46,"other","Regular","R24",298,8.8538082749772,5.6970934865054,2,4,"other"
"214",5974,1132,1,0.83,"d",0,76,"Renault, Nissan or Citroen","Regular","R24",22,7.03174125876313,3.09104245335832,1,1,"DEF"
"215",6021,61,1,1,"g",5,73,"Renault, Nissan or Citroen","Regular","R24",81,4.11087386417331,4.39444915467244,2,3,"GH"
"216",6132,63,1,0.76,"e",2,27,"Volkswagen, Audi, Skoda or Seat","Diesel","R53",255,4.14313472639153,5.54126354515843,3,2,"DEF"
"217",6137,151,1,0.56,"j",3,30,"Opel, General Motors or Ford","Diesel","R24",614,5.01727983681492,6.41999492814714,3,2,"other"
"218",6218,696,1,1,"e",4,67,"Renault, Nissan or Citroen","Regular","R24",126,6.54534966033442,4.83628190695148,2,2,"DEF"
"219",6225,351,1,0.31,"f",13,50,"Renault, Nissan or Citroen","Diesel","R24",29,5.86078622346587,3.36729582998647,2,4,"DEF"
"220",6246,2215,2,1,"f",6,23,"Renault, Nissan or Citroen","Diesel","R24",61,7.70300768247924,4.11087386417331,4,3,"DEF"
"221",6271,26929,1,0.09,"f",13,33,"Fiat","Regular","R24",67,10.2009590518076,4.20469261939097,3,4,"DEF"
"222",6286,1082,1,1,"h",13,46,"Renault, Nissan or Citroen","Diesel","R24",170,6.98656645940643,5.13579843705026,2,4,"GH"
"223",6287,287,1,1,"d",4,50,"Renault, Nissan or Citroen","Regular","R24",50,5.65948221575962,3.91202300542815,2,2,"DEF"
"224",6318,423,1,1,"e",2,54,"Renault, Nissan or Citroen","Diesel","R24",13,6.04737217904628,2.56494935746154,2,2,"DEF"
"225",6416,1077,1,0.55,"g",16,74,"Renault, Nissan or Citroen","Regular","R24",67,6.98193467715639,4.20469261939097,2,5,"GH"
"226",6465,1159,1,0.7,"e",10,20,"Renault, Nissan or Citroen","Regular","R24",5,7.05531284333975,1.6094379124341,5,4,"DEF"
"227",6481,4810,1,0.6,"f",9,20,"Renault, Nissan or Citroen","Diesel","R24",16,8.47845236309981,2.77258872223978,5,3,"DEF"
"228",6512,79,1,1,"g",5,29,"Renault, Nissan or Citroen","Diesel","R24",67,4.36944785246702,4.20469261939097,3,3,"GH"
"229",6519,1016,1,1,"f",6,63,"Renault, Nissan or Citroen","Diesel","R24",13,6.92362862813843,2.56494935746154,2,3,"DEF"
"230",6532,3301,2,0.84,"g",9,24,"Renault, Nissan or Citroen","Regular","R24",295,8.10198073185319,5.68697535633982,4,3,"GH"
"231",6598,1147,1,0.54,"d",19,38,"Renault, Nissan or Citroen","Regular","R24",50,7.04490511712937,3.91202300542815,3,5,"DEF"
"232",6652,1410,1,0.79,"g",4,42,"Renault, Nissan or Citroen","Regular","R74",213,7.25134498337221,5.36129216570943,3,2,"GH"
"233",6660,1125,1,0.87,"f",6,43,"Renault, Nissan or Citroen","Diesel","R74",64,7.02553831463852,4.15888308335967,2,3,"DEF"
"234",6666,2047,1,0.78,"d",9,31,"Renault, Nissan or Citroen","Diesel","R74",213,7.62413058566129,5.36129216570943,3,3,"DEF"
"235",6670,2177,2,1,"d",6,54,"Renault, Nissan or Citroen","Diesel","R74",10,7.68570306123455,2.30258509299405,2,3,"DEF"
"236",6679,498,1,0.5,"e",11,61,"Volkswagen, Audi, Skoda or Seat","Regular","R74",23,6.21060007702465,3.13549421592915,2,4,"DEF"
"237",6683,1729,1,0.81,"d",14,77,"Renault, Nissan or Citroen","Regular","R52",451,7.45529848568329,6.11146733950268,1,4,"DEF"
"238",6688,351,1,0.2,"h",13,27,"Renault, Nissan or Citroen","Regular","R74",213,5.86078622346587,5.36129216570943,3,4,"GH"
"239",6711,681,1,1,"f",11,45,"Fiat","Diesel","R74",23,6.52356230614951,3.13549421592915,2,4,"DEF"
"240",6720,1158,1,0.98,"g",12,52,"Renault, Nissan or Citroen","Regular","R74",213,7.05444965813294,5.36129216570943,2,4,"GH"
"241",6730,539,1,0.78,"e",8,33,"Opel, General Motors or Ford","Regular","R74",25,6.289715570909,3.2188758248682,3,3,"DEF"
"242",6734,402,1,0.7,"n",12,29,"Mercedes, Chrysler or BMW","Regular","R74",27,5.99645208861902,3.29583686600433,3,4,"other"
"243",6743,1232,1,0.28,"g",4,27,"Fiat","Regular","R11",10068,7.11639414409346,9.21711735625521,3,2,"GH"
"244",6747,240,1,1,"i",10,48,"Renault, Nissan or Citroen","Diesel","R74",22,5.48063892334199,3.09104245335832,2,4,"other"
"245",6750,1134,1,1,"e",14,38,"Fiat","Regular","R74",213,7.0335064842877,5.36129216570943,3,4,"DEF"
"246",6760,1100,1,0.76,"g",10,27,"Fiat","Regular","R52",208,7.00306545878646,5.33753807970132,3,4,"GH"
"247",6762,106,1,0.89,"g",5,37,"Renault, Nissan or Citroen","Diesel","R74",10,4.66343909411207,2.30258509299405,3,3,"GH"
"248",6881,1189,1,1,"j",2,58,"Renault, Nissan or Citroen","Regular","R24",4116,7.08086789669078,8.32263709695394,2,2,"other"
"249",6927,1127,1,1,"f",14,75,"Renault, Nissan or Citroen","Diesel","R52",42,7.02731451403978,3.73766961828337,1,4,"DEF"
"250",6933,1158,1,0.65,"f",1,34,"Volkswagen, Audi, Skoda or Seat","Diesel","R74",1729,7.05444965813294,7.45529848568329,3,2,"DEF"
"251",6964,580,1,0.81,"e",2,38,"Renault, Nissan or Citroen","Regular","R52",4128,6.36302810354046,8.3255483071614,3,2,"DEF"
"252",7003,984,1,1,"j",9,46,"Renault, Nissan or Citroen","Diesel","R52",92,6.89162589705225,4.52178857704904,2,3,"other"
"253",7006,1211,1,0.19,"f",8,35,"Renault, Nissan or Citroen","Diesel","R52",3541,7.09920174355309,8.1721644521119,3,3,"DEF"
"254",7011,1098,1,1,"d",6,22,"Opel, General Motors or Ford","Regular","R52",51,7.00124562206948,3.93182563272433,5,3,"DEF"
"255",7039,237,1,0.62,"i",6,33,"Renault, Nissan or Citroen","Regular","R52",64,5.46806014113513,4.15888308335967,3,3,"other"
"256",7061,160,1,0.8,"e",4,31,"Volkswagen, Audi, Skoda or Seat","Diesel","R52",91,5.07517381523383,4.51085950651685,3,2,"DEF"
"257",7100,1662,1,0.5,"f",8,34,"Renault, Nissan or Citroen","Diesel","R52",84,7.41577697541539,4.43081679884331,3,3,"DEF"
"258",7115,1109,1,0.16,"d",13,47,"Renault, Nissan or Citroen","Regular","R52",405,7.01121398735037,6.00388706710654,2,4,"DEF"
"259",7147,1114,1,1,"f",6,34,"Renault, Nissan or Citroen","Diesel","R52",31,7.01571242048723,3.43398720448515,3,3,"DEF"
"260",7167,1103,1,0.81,"e",11,28,"Fiat","Regular","R11",6736,7.0057890192535,8.81522155592216,3,4,"DEF"
"261",7184,1126,1,0.26,"e",14,35,"Renault, Nissan or Citroen","Diesel","R52",295,7.02642680869964,5.68697535633982,3,4,"DEF"
"262",7204,1132,1,1,"d",1,46,"Japanese (except Nissan) or Korean","Regular","R52",44,7.03174125876313,3.78418963391826,2,2,"DEF"
"263",7217,1116,1,0.75,"g",13,45,"Renault, Nissan or Citroen","Regular","R52",78,7.01750614294126,4.35670882668959,2,4,"GH"
"264",7238,1189,1,0.26,"f",10,45,"Renault, Nissan or Citroen","Regular","R74",22,7.08086789669078,3.09104245335832,2,4,"DEF"
"265",7299,117,1,1,"i",9,53,"Volkswagen, Audi, Skoda or Seat","Regular","R52",65,4.76217393479776,4.17438726989564,2,3,"other"
"266",7313,1155,1,1,"g",10,19,"Fiat","Regular","R52",40,7.05185562295589,3.68887945411394,5,4,"GH"
"267",7348,41,1,0.79,"e",10,44,"Opel, General Motors or Ford","Diesel","R54",2694,3.71357206670431,7.89878235697031,2,4,"DEF"
"268",7388,97,1,0.35,"g",0,52,"Volkswagen, Audi, Skoda or Seat","Diesel","R72",101,4.57471097850338,4.61512051684126,2,1,"GH"
"269",7404,308,1,1,"g",4,40,"Renault, Nissan or Citroen","Diesel","R24",17,5.73009978297357,2.83321334405622,3,2,"GH"
"270",7452,4506,1,0.42,"f",6,29,"Volkswagen, Audi, Skoda or Seat","Diesel","R24",41,8.41316512099219,3.71357206670431,3,3,"DEF"
"271",7464,2409,1,0.83,"e",9,29,"Renault, Nissan or Citroen","Diesel","R24",42,7.78696700261487,3.73766961828337,3,3,"DEF"
"272",7468,559,1,1,"j",5,26,"Opel, General Motors or Ford","Regular","R24",192,6.3261494731551,5.25749537202778,4,3,"other"
"273",7496,1122,1,1,"d",11,54,"Renault, Nissan or Citroen","Regular","R24",192,7.02286808608264,5.25749537202778,2,4,"DEF"
"274",7571,2449,1,0.69,"f",1,70,"Renault, Nissan or Citroen","Regular","R24",115,7.80343505695217,4.74493212836325,2,2,"DEF"
"275",7600,3368,1,1,"f",4,43,"other","Diesel","R24",51,8.12207437536222,3.93182563272433,2,2,"DEF"
"276",7601,1812,1,0.71,"d",11,51,"Renault, Nissan or Citroen","Diesel","R24",41,7.50218648660292,3.71357206670431,2,4,"DEF"
"277",7608,5846,1,0.96,"d",8,51,"Renault, Nissan or Citroen","Regular","R24",26,8.67351294567119,3.25809653802148,2,3,"DEF"
"278",7612,1096,1,0.89,"f",2,47,"Renault, Nissan or Citroen","Diesel","R24",30,6.99942246750796,3.40119738166216,2,2,"DEF"
"279",7620,1106,1,0.57,"d",18,23,"Renault, Nissan or Citroen","Regular","R24",3866,7.00850518208228,8.25997565976828,4,5,"DEF"
"280",7644,1127,1,1,"d",15,48,"Renault, Nissan or Citroen","Regular","R24",42,7.02731451403978,3.73766961828337,2,5,"DEF"
"281",7691,1098,1,0.46,"e",12,19,"Volkswagen, Audi, Skoda or Seat","Diesel","R24",43,7.00124562206948,3.76120011569356,5,4,"DEF"
"282",7729,1156,1,0.34,"g",12,58,"Renault, Nissan or Citroen","Diesel","R24",222,7.05272104923232,5.40267738187228,2,4,"GH"
"283",7743,2688,1,0.43,"e",10,31,"Fiat","Diesel","R24",222,7.89655270164304,5.40267738187228,3,4,"DEF"
"284",7793,1182,1,1,"e",1,61,"Renault, Nissan or Citroen","Diesel","R24",53,7.07496319796604,3.97029191355212,2,2,"DEF"
"285",7822,1110,1,0.06,"j",8,34,"Japanese (except Nissan) or Korean","Regular","R24",186,7.01211529430638,5.2257466737132,3,3,"other"
"286",7845,1136,1,0.31,"d",2,29,"Renault, Nissan or Citroen","Regular","R11",27000,7.0352685992811,10.2035921449865,3,2,"DEF"
"287",7859,51,1,1,"h",13,32,"Renault, Nissan or Citroen","Regular","R52",380,3.93182563272433,5.94017125272043,3,4,"GH"
"288",7876,1085,1,1,"f",17,32,"Opel, General Motors or Ford","Regular","R24",1064,6.98933526597456,6.96979066990159,3,5,"DEF"
"289",7906,1113,1,0.96,"f",17,43,"Volkswagen, Audi, Skoda or Seat","Regular","R24",82,7.01481435127554,4.40671924726425,2,5,"DEF"
"290",7918,3769,1,0.1,"f",6,28,"Renault, Nissan or Citroen","Diesel","R24",741,8.23456499326713,6.60800062529609,3,3,"DEF"
"291",7920,341,1,0.87,"e",2,28,"Renault, Nissan or Citroen","Diesel","R24",741,5.83188247728352,6.60800062529609,3,2,"DEF"
"292",7929,1096,1,0.47,"e",11,30,"Renault, Nissan or Citroen","Regular","R24",741,6.99942246750796,6.60800062529609,3,4,"DEF"
"293",7974,1460,1,0.3,"g",5,54,"Renault, Nissan or Citroen","Diesel","R24",335,7.28619171470238,5.81413053182507,2,3,"GH"
"294",7997,1136,1,0.66,"f",3,51,"Renault, Nissan or Citroen","Diesel","R24",48,7.0352685992811,3.87120101090789,2,2,"DEF"
"295",8002,1099,1,0.58,"g",2,74,"Japanese (except Nissan) or Korean","Regular","R24",3866,7.00215595440362,8.25997565976828,2,2,"GH"
"296",8012,545,1,0.74,"g",14,32,"Renault, Nissan or Citroen","Regular","R11",4478,6.30078579466324,8.4069317971587,3,4,"GH"
"297",8052,1377,1,0.51,"g",14,55,"Renault, Nissan or Citroen","Regular","R25",21,7.22766249872865,3.04452243772342,2,4,"GH"
"298",8055,162,1,1,"g",7,57,"Renault, Nissan or Citroen","Diesel","R52",13,5.08759633523238,2.56494935746154,2,3,"GH"
"299",8063,1061,1,1,"f",6,50,"Fiat","Diesel","R24",51,6.96696713861398,3.93182563272433,2,3,"DEF"
"300",8068,1072,1,1,"g",2,48,"Renault, Nissan or Citroen","Diesel","R24",20,6.97728134163075,2.99573227355399,2,2,"GH"
"301",8097,1204,1,0.08,"d",2,53,"Renault, Nissan or Citroen","Regular","R24",1313,7.09340462586877,7.1800698743028,2,2,"DEF"
"302",8144,61,1,0.08,"f",3,47,"Opel, General Motors or Ford","Diesel","R24",43,4.11087386417331,3.76120011569356,2,2,"DEF"
"303",8168,115511,1,0.09,"h",9,76,"Renault, Nissan or Citroen","Diesel","R24",48,11.6571210425044,3.87120101090789,1,3,"GH"
"304",8176,1093,1,1,"e",6,42,"Opel, General Motors or Ford","Diesel","R24",22,6.99668148817654,3.09104245335832,3,3,"DEF"
"305",8222,1181,1,1,"d",5,50,"Fiat","Regular","R24",295,7.07411681619736,5.68697535633982,2,3,"DEF"
"306",8269,1221,1,0.87,"h",16,39,"Mercedes, Chrysler or BMW","Regular","R24",295,7.1074254741107,5.68697535633982,3,5,"GH"
"307",8271,1129,1,1,"f",5,43,"Renault, Nissan or Citroen","Diesel","R24",399,7.02908756414966,5.98896141688986,2,3,"DEF"
"308",8288,1110,1,0.31,"i",4,65,"Japanese (except Nissan) or Korean","Regular","R24",1054,7.01211529430638,6.96034772910131,2,2,"other"
"309",8342,258,1,1,"f",11,26,"Renault, Nissan or Citroen","Regular","R24",44,5.55295958492162,3.78418963391826,4,4,"DEF"
"310",8347,170,1,1,"e",5,29,"Volkswagen, Audi, Skoda or Seat","Diesel","R24",84,5.13579843705026,4.43081679884331,3,3,"DEF"
"311",8369,686,1,1,"g",4,45,"Japanese (except Nissan) or Korean","Regular","R24",1054,6.53087762772588,6.96034772910131,2,2,"GH"
"312",8409,732,1,1,"d",13,77,"Renault, Nissan or Citroen","Regular","R24",137,6.59578051396131,4.91998092582813,1,4,"DEF"
"313",8415,1161,1,0.74,"f",2,64,"Renault, Nissan or Citroen","Diesel","R24",30,7.05703698169789,3.40119738166216,2,2,"DEF"
"314",8425,1115,1,1,"g",15,51,"Renault, Nissan or Citroen","Regular","R24",44,7.01660968389422,3.78418963391826,2,5,"GH"
"315",8437,556,1,0.19,"j",8,23,"Opel, General Motors or Ford","Diesel","R24",308,6.32076829425058,5.73009978297357,4,3,"other"
"316",8439,304,1,1,"g",12,29,"Renault, Nissan or Citroen","Regular","R24",44,5.71702770140622,3.78418963391826,3,4,"GH"
"317",8442,252,1,0.87,"e",3,29,"Volkswagen, Audi, Skoda or Seat","Diesel","R24",1054,5.52942908751142,6.96034772910131,3,2,"DEF"
"318",8493,2091,2,1,"g",1,67,"Opel, General Motors or Ford","Diesel","R24",72,7.64539769942863,4.27666611901606,2,2,"GH"
"319",8508,890,1,1,"g",2,53,"Mercedes, Chrysler or BMW","Regular","R24",44,6.79122146272619,3.78418963391826,2,2,"GH"
"320",8515,1101,1,1,"f",11,47,"Renault, Nissan or Citroen","Diesel","R52",1408,7.00397413672268,7.24992553671799,2,4,"DEF"
"321",8560,89,1,0.9,"h",15,42,"other","Regular","R52",1408,4.48863636973214,7.24992553671799,3,5,"GH"
"322",8565,1140,1,0.62,"g",14,39,"Renault, Nissan or Citroen","Regular","R52",713,7.03878354138854,6.5694814204143,3,4,"GH"
"323",8573,17,1,0.66,"e",6,41,"Volkswagen, Audi, Skoda or Seat","Diesel","R53",444,2.83321334405622,6.09582456243222,3,3,"DEF"
"324",8592,1071,1,0.06,"l",0,49,"Japanese (except Nissan) or Korean","Diesel","R52",490,6.97634807044775,6.19440539110467,2,1,"other"
"325",8597,1076,1,0.61,"f",16,59,"Renault, Nissan or Citroen","Regular","R52",167,6.98100574072173,5.11799381241676,2,5,"DEF"
"326",8620,1155,1,0.52,"d",16,50,"Opel, General Motors or Ford","Regular","R52",1408,7.05185562295589,7.24992553671799,2,5,"DEF"
"327",8631,1030,1,1,"e",3,30,"Renault, Nissan or Citroen","Diesel","R52",167,6.93731408122368,5.11799381241676,3,2,"DEF"
"328",8647,4353,1,0.06,"j",12,47,"Japanese (except Nissan) or Korean","Regular","R52",1199,8.3786205415523,7.08924315502751,2,4,"other"
"329",8661,91,1,1,"d",11,59,"Volkswagen, Audi, Skoda or Seat","Diesel","R52",1408,4.51085950651685,7.24992553671799,2,4,"DEF"
"330",8674,2206,2,0.5,"m",14,33,"Mercedes, Chrysler or BMW","Regular","R52",713,7.69893619981345,6.5694814204143,3,4,"other"
"331",8732,1106,1,0.91,"h",16,59,"other","Diesel","R53",575,7.00850518208228,6.35437004079735,2,5,"GH"
"332",8744,1207,1,0.45,"h",8,26,"Japanese (except Nissan) or Korean","Regular","R24",38,7.09589322109753,3.63758615972639,4,3,"GH"
"333",8750,202,1,0.33,"g",9,36,"Renault, Nissan or Citroen","Diesel","R54",23,5.30826769740121,3.13549421592915,3,3,"GH"
"334",8781,1230,2,1,"f",1,48,"Renault, Nissan or Citroen","Regular","R53",287,7.11476944836646,5.65948221575962,2,2,"DEF"
"335",8784,411,1,1,"f",14,41,"Renault, Nissan or Citroen","Regular","R53",287,6.01859321449623,5.65948221575962,3,4,"DEF"
"336",8792,1111,1,0.58,"f",11,33,"Renault, Nissan or Citroen","Diesel","R53",136,7.01301578963963,4.91265488573605,3,4,"DEF"
"337",8847,1926,1,0.75,"f",13,41,"Renault, Nissan or Citroen","Regular","R53",575,7.56320059235807,6.35437004079735,3,4,"DEF"
"338",8864,1163,1,0.45,"e",20,46,"Opel, General Motors or Ford","Regular","R53",541,7.05875815251866,6.29341927884648,2,5,"DEF"
"339",8899,1185,1,0.58,"g",5,43,"Renault, Nissan or Citroen","Diesel","R53",65,7.07749805356923,4.17438726989564,2,3,"GH"
"340",8907,1432,1,1,"e",10,39,"Renault, Nissan or Citroen","Diesel","R53",98,7.26682734752059,4.58496747867057,3,4,"DEF"
"341",8933,261,1,1,"h",4,56,"Mercedes, Chrysler or BMW","Diesel","R53",747,5.56452040732269,6.61606518513282,2,2,"GH"
"342",8945,1144,1,1,"d",5,33,"Mercedes, Chrysler or BMW","Diesel","R53",247,7.04228617193974,5.50938833662798,3,3,"DEF"
"343",8968,1107,1,0.86,"e",18,40,"Volkswagen, Audi, Skoda or Seat","Regular","R53",359,7.00940893270864,5.88332238848828,3,5,"DEF"
"344",9015,1104,1,0.61,"j",2,39,"Japanese (except Nissan) or Korean","Diesel","R53",247,7.00669522683704,5.50938833662798,3,2,"other"
"345",9016,943,1,1,"g",2,28,"Fiat","Regular","R53",747,6.84906628263346,6.61606518513282,3,2,"GH"
"346",9019,1154,1,1,"e",4,65,"Renault, Nissan or Citroen","Regular","R53",747,7.05098944706805,6.61606518513282,2,2,"DEF"
"347",9062,1151,1,1,"g",3,35,"Renault, Nissan or Citroen","Regular","R53",165,7.04838640872188,5.10594547390058,3,2,"GH"
"348",9087,1538,1,1,"g",12,32,"Opel, General Motors or Ford","Diesel","R53",165,7.33823815006559,5.10594547390058,3,4,"GH"
"349",9108,1164,1,0.6,"g",10,38,"Mercedes, Chrysler or BMW","Diesel","R53",747,7.05961762829138,6.61606518513282,3,4,"GH"
"350",9111,567,1,0.31,"e",12,28,"Renault, Nissan or Citroen","Diesel","R53",165,6.34035930372775,5.10594547390058,3,4,"DEF"
"351",9118,1193,1,1,"e",4,46,"Opel, General Motors or Ford","Diesel","R53",98,7.08422642209792,4.58496747867057,2,2,"DEF"
"352",9125,901,1,1,"g",3,39,"Opel, General Motors or Ford","Regular","R53",431,6.80350525760834,6.06610809010375,3,2,"GH"
"353",9137,1157,1,0.57,"d",13,49,"Renault, Nissan or Citroen","Regular","R53",3021,7.05358572719368,8.01334318138667,2,4,"DEF"
"354",9156,1117,1,0.04,"f",10,38,"Renault, Nissan or Citroen","Diesel","R72",277,7.0184017990692,5.62401750618734,3,4,"DEF"
"355",9158,547,1,0.81,"f",14,38,"Renault, Nissan or Citroen","Diesel","R72",277,6.30444880242198,5.62401750618734,3,4,"DEF"
"356",9185,1141,1,0.92,"d",2,47,"Fiat","Regular","R53",359,7.03966034986208,5.88332238848828,2,2,"DEF"
"357",9255,1436,1,1,"d",7,27,"Renault, Nissan or Citroen","Regular","R11",27000,7.26961674960817,10.2035921449865,3,3,"DEF"
"358",9273,3178,1,0.9,"g",8,26,"Volkswagen, Audi, Skoda or Seat","Regular","R53",165,8.06400734709666,5.10594547390058,4,3,"GH"
"359",9278,1128,1,1,"e",8,55,"other","Diesel","R53",287,7.028201432058,5.65948221575962,2,3,"DEF"
"360",9287,1851,1,0.95,"g",3,39,"Renault, Nissan or Citroen","Diesel","R53",747,7.5234813125735,6.61606518513282,3,2,"GH"
"361",9288,2006,1,0.98,"h",1,48,"Opel, General Motors or Ford","Diesel","R53",747,7.60389796852188,6.61606518513282,2,2,"GH"
"362",9298,116379,1,0.62,"k",11,37,"other","Regular","R53",431,11.6646073856321,6.06610809010375,3,4,"other"
"363",9302,1069,1,0.75,"d",11,21,"Renault, Nissan or Citroen","Regular","R53",165,6.97447891102505,5.10594547390058,5,4,"DEF"
"364",9414,1153,1,1,"g",5,36,"Fiat","Regular","R24",1313,7.05012252026906,7.1800698743028,3,3,"GH"
"365",9440,1158,1,1,"g",15,37,"Renault, Nissan or Citroen","Regular","R24",57,7.05444965813294,4.04305126783455,3,5,"GH"
"366",9446,1413,1,0.07,"g",9,32,"Renault, Nissan or Citroen","Regular","R23",86,7.25347038268453,4.45434729625351,3,3,"GH"
"367",9465,1380,1,1,"g",5,45,"Renault, Nissan or Citroen","Regular","R54",1974,7.22983877815125,7.58781721999343,2,3,"GH"
"368",9476,4307,1,1,"f",5,45,"Volkswagen, Audi, Skoda or Seat","Diesel","R54",21,8.36799688505411,3.04452243772342,2,3,"DEF"
